"stateName","year","sex","0","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","999"
"New Mexico","2014","2","13196","13371","13354","13833","13752","13588","14110","14081","13950","13911","14044","13589","13557","13810","13875","13602","13457","13385","13414","13414","13748","14202","14970","15110","14382","13892","13384","13298","13457","13800","13451","13457","13559","13184","13367","12585","12093","11973","11719","12011","11442","11867","12117","12510","12792","12244","11935","11962","12320","13447","13904","14218","14425","14988","15194","14616","14735","14627","14664","14434","14103","13993","13418","13180","12898","12460","12435","12751","9570","9549","9318","9145","8201","7618","7120","6866","6499","5931","5674","5517","4736","4432","4420","4015","3960","23497","1050682"
"New York","2014","0","239804","238674","236580","239574","229959","224161","229386","229297","228161","229158","231483","231546","231472","236825","242279","240576","242974","246995","264080","267138","275985","280724","279483","294078","304970","297674","295943","291217","290449","291785","276351","277091","274014","265920","276159","255975","249349","246657","237549","248225","236152","236953","247848","265867","278601","264583","261805","263165","271234","288126","289596","286942","282660","285640","293617","280823","276827","271857","261943","260980","245918","235915","226455","220662","218098","208204","202733","210558","157351","154056","146440","152586","133078","120644","116247","108761","105354","97554","92681","89207","80299","78011","74429","71279","69440","429182","19720081"
"New York","2014","1","122428","121867","120825","122499","117509","114601","117196","117414","116647","117422","118423","118504","117984","120948","124106","122963","124086","125933","134017","134825","139297","141149","139557","146478","152216","148504","147791","144698","144888","144551","136686","136675","135288","131121","136327","125882","122939","120573","116488","122559","115694","115493","120688","129339","137172","129551","127689","127965","132110","140751","140634","139141","136851","137777","142249","135971","133684","130542","125609","125199","117128","111943","107329","103691","102215","96863","94311","97796","71789","69723","65878","68293","59265","53069","50654","47138","45324","41623","38808","37173","33205","31647","29645","27953","26515","141258","9558209"
"New York","2014","2","117376","116807","115755","117075","112450","109560","112190","111883","111514","111736","113060","113042","113488","115877","118173","117613","118888","121062","130063","132313","136688","139575","139926","147600","152754","149170","148152","146519","145561","147234","139665","140416","138726","134799","139832","130093","126410","126084","121061","125666","120458","121460","127160","136528","141429","135032","134116","135200","139124","147375","148962","147801","145809","147863","151368","144852","143143","141315","136334","135781","128790","123972","119126","116971","115883","111341","108422","112762","85562","84333","80562","84293","73813","67575","65593","61623","60030","55931","53873","52034","47094","46364","44784","43326","42925","287924","10161872"
"North Carolina","2014","0","119904","120678","120244","121904","124746","126215","129798","130534","129641","128707","129294","128013","128730","132432","133395","129456","127669","126179","129846","133365","134065","134896","136617","137095","135549","131491","126721","123719","123741","124449","120332","123945","124902","124784","128297","123155","123695","123333","120065","125056","123747","127836","134751","142855","141857","134040","130906","130748","131800","138256","140677","140211","138720","139262","139554","135129","134088","132928","128795","127255","123685","119672","116647","113273","110923","109595","110589","115366","85593","84326","81824","82985","71414","65456","60635","56438","53722","49174","47172","45071","39490","37567","35134","31609","29820","170382","9837634"
"North Carolina","2014","1","61308","61738","61189","62412","63708","64260","66339","66799","66038","65379","65965","65300","65654","67567","67785","65864","65302","64157","65572","67038","67819","68611","69022","68792","65793","63072","60314","59809","59457","59987","57829","59248","59937","60159","61679","59308","59594","59558","58035","60399","59798","61953","65493","69197","69025","65507","64255","63822","64485","67415","68257","67882","67219","67211","67442","64877","64389","63662","61082","60187","58057","56130","54521","53075","51897","51277","51801","53947","39906","39176","37841","38302","32488","29700","27312","25245","23657","21198","20211","18942","16494","15160","13884","12357","11430","54998","4749960"
"North Carolina","2014","2","58596","58940","59055","59492","61038","61955","63459","63735","63603","63328","63329","62713","63076","64865","65610","63592","62367","62022","64274","66327","66246","66285","67595","68303","69756","68419","66407","63910","64284","64462","62503","64697","64965","64625","66618","63847","64101","63775","62030","64657","63949","65883","69258","73658","72832","68533","66651","66926","67315","70841","72420","72329","71501","72051","72112","70252","69699","69266","67713","67068","65628","63542","62126","60198","59026","58318","58788","61419","45687","45150","43983","44683","38926","35756","33323","31193","30065","27976","26961","26129","22996","22407","21250","19252","18390","115384","5087674"
"North Dakota","2014","0","10788","10400","10239","9915","9674","9798","9908","9895","9565","9227","8931","8707","8498","8425","8474","8512","8643","8928","9952","12829","12925","13497","14918","14131","12893","12053","10566","10389","10790","10627","10342","10414","10375","9802","9713","9074","8862","8302","7942","7877","7523","7432","7706","8076","8144","7944","7770","7806","8103","8735","9176","9630","9784","10229","10357","10137","10141","9964","9804","9712","9257","9015","8666","7998","7524","7163","6831","7060","5280","5248","5134","5076","4425","4114","3878","3782","3725","3625","3489","3413","3193","3091","2944","2843","2725","17959","732431"
"North Dakota","2014","1","5519","5324","5282","5008","4957","5035","5126","5037","4937","4771","4548","4453","4345","4319","4389","4314","4423","4511","5102","6963","6732","7064","8060","7450","7008","6694","5848","5521","5806","5650","5459","5437","5425","5202","5162","4789","4755","4362","4157","4184","3893","3878","4010","4151","4233","4087","3979","4001","4127","4430","4719","4841","4970","5302","5266","5137","5147","5063","4967","4912","4669","4694","4556","4104","3862","3680","3504","3553","2565","2560","2515","2485","2164","1957","1819","1727","1698","1607","1546","1493","1325","1292","1200","1146","1122","6048","373132"
"North Dakota","2014","2","5269","5076","4957","4907","4717","4763","4782","4858","4628","4456","4383","4254","4153","4106","4085","4198","4220","4417","4850","5866","6193","6433","6858","6681","5885","5359","4718","4868","4984","4977","4883","4977","4950","4600","4551","4285","4107","3940","3785","3693","3630","3554","3696","3925","3911","3857","3791","3805","3976","4305","4457","4789","4814","4927","5091","5000","4994","4901","4837","4800","4588","4321","4110","3894","3662","3483","3327","3507","2715","2688","2619","2591","2261","2157","2059","2055","2027","2018","1943","1920","1868","1799","1744","1697","1603","11911","359299"
"Ohio","2014","0","137250","138067","137573","138135","139551","141933","145353","147075","147378","146395","148835","147792","148944","154075","156493","154084","155156","154215","152297","156623","155215","156048","159561","158499","159854","154338","151510","146822","146516","147370","140126","142735","144099","145030","147802","139950","136497","134607","131021","135926","131998","135847","145166","156227","157012","148916","146292","148157","151017","160945","165432","165588","168432","172712","174482","172479","174592","172218","165331","163589","156450","150315","145514","140255","135454","131852","129949","136969","94839","91455","89985","96161","85063","77202","72283","69175","66855","61606","58568","56114","49707","48046","46046","44345","42020","250929","11584339"
"Ohio","2014","1","70224","70698","70739","70807","71137","72363","73969","75138","75082","74677","76144","75555","75998","79209","80154","78710","79262","78906","78143","80169","79094","79330","80188","79276","80211","77496","76597","73913","73465","73756","69594","70840","71561","72093","73313","69610","67701","66838","64930","67503","65609","67165","71911","77275","77897","73722","72835","73446","74628","79598","81360","81185","82544","84450","85492","84230","84861","83872","80473","79585","75850","72755","70374","67275","64616","62591","61505","64812","44846","42896","41589","44311","38844","34658","32097","30842","29233","26735","25150","23641","20761","19684","18431","17483","16108","83284","5666902"
"Ohio","2014","2","67026","67369","66834","67328","68414","69570","71384","71937","72296","71718","72691","72237","72946","74866","76339","75374","75894","75309","74154","76454","76121","76718","79373","79223","79643","76842","74913","72909","73051","73614","70532","71895","72538","72937","74489","70340","68796","67769","66091","68423","66389","68682","73255","78952","79115","75194","73457","74711","76389","81347","84072","84403","85888","88262","88990","88249","89731","88346","84858","84004","80600","77560","75140","72980","70838","69261","68444","72157","49993","48559","48396","51850","46219","42544","40186","38333","37622","34871","33418","32473","28946","28362","27615","26862","25912","167645","5917437"
"Oklahoma","2014","0","52631","52975","52808","53484","53576","53617","54556","54550","53517","53409","53216","52355","52132","52265","52710","52258","51915","50677","49256","51610","53397","54484","58460","59533","57857","53927","51244","50424","51905","53330","52107","53858","53256","52080","53097","48829","47260","46846","45177","46900","44344","44941","46275","48370","49072","45801","44251","43867","44613","48986","50668","51882","52258","53186","54271","51751","51491","51440","49837","49715","47841","45714","43682","42333","41366","40168","39641","41915","31040","31503","31079","30702","27180","25162","24308","22686","21418","19572","18604","18290","16311","15294","14147","13040","12379","68092","3857974"
"Oklahoma","2014","1","26923","26974","27042","27271","27236","27334","27868","27781","27353","27410","27190","26962","26724","26565","27099","26718","26572","25984","25546","26459","27564","27872","30092","30166","28634","27354","25578","25199","25966","26859","26044","26676","26803","26264","26730","24326","23626","23576","22717","23498","22194","22247","23103","24150","24530","22973","22170","21821","22306","24360","24949","25688","25861","26254","26668","25257","24907","25055","24165","24242","23203","21950","20999","20250","19773","19214","18876","19922","14638","14736","14493","14194","12538","11527","11030","10274","9719","8796","8274","7975","6908","6448","5825","5317","4949","23906","1903189"
"Oklahoma","2014","2","25708","26001","25766","26213","26340","26283","26688","26769","26164","25999","26026","25393","25408","25700","25611","25540","25343","24693","23710","25151","25833","26612","28368","29367","29223","26573","25666","25225","25939","26471","26063","27182","26453","25816","26367","24503","23634","23270","22460","23402","22150","22694","23172","24220","24542","22828","22081","22046","22307","24626","25719","26194","26397","26932","27603","26494","26584","26385","25672","25473","24638","23764","22683","22083","21593","20954","20765","21993","16402","16767","16586","16508","14642","13635","13278","12412","11699","10776","10330","10315","9403","8846","8322","7723","7430","44186","1954785"
"Oregon","2014","0","45383","45482","45662","46333","46603","47257","48680","48946","48227","47774","47989","47557","47138","48253","49391","48883","48818","49646","48714","48290","49721","51008","53683","56593","56362","54553","52356","51768","53240","54098","53844","54980","55691","55591","56634","53137","52669","52114","50351","51182","49032","48647","50464","53639","54504","51329","48555","47721","48020","50185","51427","52284","52934","54417","55112","53752","54628","55814","54673","55701","55642","55012","53150","51586","50663","49063","48191","50450","36462","36038","35057","35296","30332","27418","25701","23813","22231","20506","19016","17846","15961","15242","14557","14008","13159","83540","3967379"
"Oregon","2014","1","23177","23323","23406","23600","23899","24270","24864","24938","24726","24359","24571","24185","24123","24503","25249","25060","24970","25412","25046","24640","25513","25803","26967","28744","28301","27594","26503","26013","26927","27301","27100","27509","27883","27855","28490","26712","26581","26278","25364","25839","24876","24416","25819","27342","27591","25901","24417","24128","24214","25210","25543","25736","26009","26609","26950","25988","26383","27140","26369","26901","26803","26286","25599","24852","24380","23776","23430","24326","17433","17396","16795","16880","14344","12845","12258","11233","10299","9502","8691","8080","7136","6672","6225","5891","5508","29839","1961619"
"Oregon","2014","2","22206","22159","22256","22733","22704","22987","23816","24008","23501","23415","23418","23372","23015","23750","24142","23823","23848","24234","23668","23650","24208","25205","26716","27849","28061","26959","25853","25755","26313","26797","26744","27471","27808","27736","28144","26425","26088","25836","24987","25343","24156","24231","24645","26297","26913","25428","24138","23593","23806","24975","25884","26548","26925","27808","28162","27764","28245","28674","28304","28800","28839","28726","27551","26734","26283","25287","24761","26124","19029","18642","18262","18416","15988","14573","13443","12580","11932","11004","10325","9766","8825","8570","8332","8117","7651","53701","2005760"
"Pennsylvania","2014","0","141898","143046","143081","144165","142894","143945","148173","148922","149402","149241","151442","150855","151179","155202","159350","157791","159203","161104","172897","184687","179090","176297","170941","167702","174049","173047","172875","170220","166626","164656","157334","159859","158480","156312","158056","149741","146761","143962","139754","144237","141847","146523","156828","169230","171668","165962","165229","168158","172491","183166","186541","185968","188239","193404","194435","193124","194949","192417","184778","183136","176443","170618","164238","157096","150784","146488","146703","155749","109177","106179","106427","113061","97715","88281","82889","79506","77109","71569","69068","66589","59948","58752","58138","56350","53594","331229","12780269"
"Pennsylvania","2014","1","72595","72870","73100","73837","73150","73580","75889","76160","76645","76271","77269","76919","77234","79213","81444","81255","82045","82501","87263","93287","90295","89119","86642","85931","88629","87901","87385","86554","84488","83370","79469","80560","79712","78320","79259","74669","73109","71708","69522","71958","70422","72765","77928","83968","85544","82282","81784","83077","85077","90492","91968","91527","91931","94838","95274","94401","95307","94027","90267","89377","85658","82760","79577","75940","72258","69796","69677","74043","51471","49592","49069","51997","44530","40033","37107","35506","33948","31008","29446","27862","24764","24274","23418","21960","20411","108390","6247878"
"Pennsylvania","2014","2","69303","70176","69981","70328","69744","70365","72284","72762","72757","72970","74173","73936","73945","75989","77906","76536","77158","78603","85634","91400","88795","87178","84299","81771","85420","85146","85490","83666","82138","81286","77865","79299","78768","77992","78797","75072","73652","72254","70232","72279","71425","73758","78900","85262","86124","83680","83445","85081","87414","92674","94573","94441","96308","98566","99161","98723","99642","98390","94511","93759","90785","87858","84661","81156","78526","76692","77026","81706","57706","56587","57358","61064","53185","48248","45782","44000","43161","40561","39622","38727","35184","34478","34720","34390","33183","222839","6532391"
"Rhode Island","2014","0","10981","10891","11061","11038","10925","10942","11549","11539","11872","11900","12209","12048","12144","12219","12596","12684","12918","13336","16816","18733","18187","17439","15489","14773","15053","15022","15369","14274","13721","13555","13131","13015","13079","12891","13093","12320","12061","11632","11390","11945","11734","12021","12658","13775","14410","13906","14135","14390","14722","15592","15666","15602","15999","16134","16045","15722","15923","15642","15212","14910","14150","13578","12943","12286","11991","11605","11152","12319","8886","8671","8329","8682","7307","6553","6147","5816","5609","5279","5036","4863","4483","4541","4194","4201","4165","28309","1051133"
"Rhode Island","2014","1","5635","5558","5632","5714","5548","5590","5882","5882","6064","6076","6270","6134","6293","6325","6424","6497","6593","6854","8202","9042","8930","8796","7818","7571","7539","7498","7731","7289","6981","6801","6569","6557","6455","6468","6543","6029","5906","5660","5587","5785","5743","5852","6179","6627","6931","6643","6865","6937","7116","7592","7518","7498","7686","7719","7719","7479","7660","7468","7376","7106","6685","6416","6166","5835","5842","5585","5254","5819","4241","4090","3868","4010","3280","2918","2749","2580","2450","2193","2114","2025","1880","1843","1614","1620","1502","8971","507992"
"Rhode Island","2014","2","5346","5333","5429","5324","5377","5352","5667","5657","5808","5824","5939","5914","5851","5894","6172","6187","6325","6482","8614","9691","9257","8643","7671","7202","7514","7524","7638","6985","6740","6754","6562","6458","6624","6423","6550","6291","6155","5972","5803","6160","5991","6169","6479","7148","7479","7263","7270","7453","7606","8000","8148","8104","8313","8415","8326","8243","8263","8174","7836","7804","7465","7162","6777","6451","6149","6020","5898","6500","4645","4581","4461","4672","4027","3635","3398","3236","3159","3086","2922","2838","2603","2698","2580","2581","2663","19338","543141"
"South Carolina","2014","0","57439","57076","57999","58030","59975","60673","62456","63155","61415","60512","60375","59820","59939","61650","62829","61027","60445","59785","60771","63894","64459","65908","67515","69769","70719","67519","63730","60972","60033","60181","59089","60071","60241","60013","61183","58560","57685","56768","54805","56717","56393","58398","61046","64524","64320","61507","59959","60300","62139","66113","67652","67153","66675","67854","67934","65928","66588","66266","64311","64543","62957","61510","60229","59484","59361","58430","59228","61528","45962","45631","44157","44573","38728","35205","32729","29649","28012","25295","24016","22744","19942","18742","17146","15568","14196","80384","4790211"
"South Carolina","2014","1","29408","29046","29599","29626","30231","30657","31679","32143","31258","30927","30685","30253","30418","31289","31923","31004","30901","30588","30963","32389","32517","33430","33952","34365","34901","32805","30766","29946","29620","29465","28711","29003","29150","28893","29792","28646","28105","27516","26667","27575","27311","28280","29722","31289","31290","30032","29319","29053","29781","31913","32650","32395","31859","32505","32725","31469","31750","31383","30092","30148","29309","28381","27895","27489","27776","27450","28036","28959","21451","21460","20767","20820","17939","16227","15015","13589","12671","11175","10455","9930","8556","7913","7060","6204","5566","26079","2313950"
"South Carolina","2014","2","28031","28030","28400","28404","29744","30016","30777","31012","30157","29585","29690","29567","29521","30361","30906","30023","29544","29197","29808","31505","31942","32478","33563","35404","35818","34714","32964","31026","30413","30716","30378","31068","31091","31120","31391","29914","29580","29252","28138","29142","29082","30118","31324","33235","33030","31475","30640","31247","32358","34200","35002","34758","34816","35349","35209","34459","34838","34883","34219","34395","33648","33129","32334","31995","31585","30980","31192","32569","24511","24171","23390","23753","20789","18978","17714","16060","15341","14120","13561","12814","11386","10829","10086","9364","8630","54305","2476261"
"South Dakota","2014","0","12313","12291","12034","12127","11845","11900","12257","12247","11960","11784","11601","11190","10874","10958","11184","11294","11215","11333","11267","12583","12346","12484","12848","11797","11139","10792","10990","10986","10872","11361","11078","11055","11142","11074","11158","10254","9889","9697","9391","9299","8829","8877","9260","9730","9754","9372","9240","9533","9689","10481","11225","11524","11721","12204","12258","11846","11873","11804","11649","11583","11370","10832","10691","10324","9810","9378","9048","8833","6623","6591","6453","6614","5623","5150","5035","4757","4528","4443","4392","4089","3789","3685","3604","3427","3290","20871","849611"
"South Dakota","2014","1","6338","6305","6159","6318","6097","6135","6306","6277","6146","6044","5943","5728","5553","5694","5760","5925","5708","5826","5754","6484","6333","6341","6606","6181","5828","5587","5669","5569","5672","5921","5615","5645","5728","5774","5672","5262","4954","4992","4892","4840","4513","4490","4702","4963","4975","4761","4716","4864","4942","5316","5618","5852","5887","6085","6096","5825","6063","5894","5862","5784","5705","5421","5330","5224","4975","4741","4575","4490","3343","3281","3094","3200","2683","2495","2423","2193","2067","1969","2046","1794","1646","1571","1490","1368","1335","7048","426296"
"South Dakota","2014","2","5975","5986","5875","5809","5748","5765","5951","5970","5814","5740","5658","5462","5321","5264","5424","5369","5507","5507","5513","6099","6013","6143","6242","5616","5311","5205","5321","5417","5200","5440","5463","5410","5414","5300","5486","4992","4935","4705","4499","4459","4316","4387","4558","4767","4779","4611","4524","4669","4747","5165","5607","5672","5834","6119","6162","6021","5810","5910","5787","5799","5665","5411","5361","5100","4835","4637","4473","4343","3280","3310","3359","3414","2940","2655","2612","2564","2461","2474","2346","2295","2143","2114","2114","2059","1955","13823","423315"
"Tennessee","2014","0","79506","79722","80822","79294","81087","81504","84792","84590","83965","82835","83586","83253","83393","85217","86681","85414","84884","83981","82077","82577","86141","88254","93090","97719","95296","90062","85905","83059","83423","84388","81954","84740","84421","84785","86560","82404","81329","80442","77663","81430","80119","82230","86233","91803","91826","86095","83052","83852","85992","91859","93463","92828","92133","92726","93400","90948","90514","90752","87612","87007","84951","80795","78246","76324","75019","74807","74548","77971","56412","56504","55050","55977","48658","44389","41982","39083","36910","33040","32068","30102","26499","25105","23569","21553","20333","111140","6527724"
"Tennessee","2014","1","40485","40544","41279","40282","41538","41489","43128","43235","42791","42069","42505","42227","42481","43596","44266","43823","43359","42887","42070","41930","43339","44532","46317","48500","47278","44386","42332","40579","40791","41286","40171","41518","41235","41547","42674","40401","39790","39514","38151","40121","39439","40401","42196","45120","45263","42570","40784","41227","42089","44937","45488","45155","44528","44548","45191","43737","43574","43385","41663","41442","40259","38232","36743","36168","35541","35443","35430","37169","26599","26729","25812","26127","22677","20286","18908","17776","16458","14406","13828","12687","11022","10168","9467","8430","7794","35847","3173189"
"Tennessee","2014","2","39021","39178","39543","39012","39549","40015","41664","41355","41174","40766","41081","41026","40912","41621","42415","41591","41525","41094","40007","40647","42802","43722","46773","49219","48018","45676","43573","42480","42632","43102","41783","43222","43186","43238","43886","42003","41539","40928","39512","41309","40680","41829","44037","46683","46563","43525","42268","42625","43903","46922","47975","47673","47605","48178","48209","47211","46940","47367","45949","45565","44692","42563","41503","40156","39478","39364","39118","40802","29813","29775","29238","29850","25981","24103","23074","21307","20452","18634","18240","17415","15477","14937","14102","13123","12539","75293","3354535"
"Texas","2014","0","387632","389728","387232","394377","397244","395842","406018","404886","402292","401808","401115","396355","393698","398765","400638","389146","384697","384057","370589","367740","373679","379804","399039","406343","405007","392094","386483","384587","387271","390032","380823","389627","388740","387440","390961","366194","359153","358087","352753","359492","350408","353488","363827","374862","371677","348608","338089","331920","333973","349760","353713","354240","350991","351489","352821","337829","332242","327045","313801","307984","292596","280298","265530","255927","248595","238944","235055","240258","181980","179610","173267","169415","148143","137960","128869","118910","113329","103861","98965","95107","84996","79588","74472","69237","65613","361502","26832262"
"Texas","2014","1","197962","199051","197816","200913","202401","201746","207205","206749","205266","204671","204056","201284","200579","203157","204302","198464","196791","196058","190891","188771","191830","195264","203796","206172","205033","198669","196152","194691","195010","196507","191188","196000","194660","193571","195820","182625","178490","177868","175091","178616","172724","174633","179778","185485","184227","173509","168232","165520","166599","173645","175328","175077","173585","173167","174416","166522","162999","159601","152846","149181","140510","134987","127279","122067","118211","113469","111778","114320","86164","84193","80780","78822","68666","63055","58747","53869","50670","45929","43126","41002","36291","33408","30888","28309","26008","125558","13280366"
"Texas","2014","2","189670","190677","189416","193464","194843","194096","198813","198137","197026","197137","197059","195071","193119","195608","196336","190682","187906","187999","179698","178969","181849","184540","195243","200171","199974","193425","190331","189896","192261","193525","189635","193627","194080","193869","195141","183569","180663","180219","177662","180876","177684","178855","184049","189377","187450","175099","169857","166400","167374","176115","178385","179163","177406","178322","178405","171307","169243","167444","160955","158803","152086","145311","138251","133860","130384","125475","123277","125938","95816","95417","92487","90593","79477","74905","70122","65041","62659","57932","55839","54105","48705","46180","43584","40928","39605","235944","13551896"
"Utah","2014","0","50629","50858","49147","50373","51124","52285","53101","52876","52082","51852","51206","50689","48996","49110","49158","47568","46830","46231","43796","41907","42898","46145","51835","55732","50049","45912","42273","39894","41026","43465","43143","44951","45679","45676","46320","44414","43618","42832","39945","38596","35963","35005","34778","35321","34394","31753","30428","29844","29008","29559","30317","31170","31293","31384","31405","30489","30397","30298","29204","28751","27842","26810","25312","24099","23333","22528","21890","22363","16441","16443","16739","16583","14077","13011","12325","11388","10990","10110","9705","9223","8237","7836","7327","6875","6411","34758","2937638"
"Utah","2014","1","25927","26045","25270","25991","26245","26824","27169","27407","26816","26520","26185","25910","25075","25132","25352","24344","24112","23840","22454","20368","19404","22738","27356","29250","26307","23930","21569","19394","20120","21980","21856","22790","23261","23136","23534","22587","22162","21742","20354","19680","18254","17723","17687","18008","17581","16022","15590","15169","14711","14760","15092","15491","15630","15516","15593","15043","14988","15036","14417","14185","13731","13120","12383","11714","11325","10951","10739","10843","7909","7823","7894","7850","6719","6075","5724","5325","5163","4616","4470","4186","3759","3506","3302","3092","2785","13624","1475260"
"Utah","2014","2","24702","24813","23877","24382","24879","25461","25932","25469","25266","25332","25021","24779","23921","23978","23806","23224","22718","22391","21342","21539","23494","23407","24479","26482","23742","21982","20704","20500","20906","21485","21287","22161","22418","22540","22786","21827","21456","21090","19591","18916","17709","17282","17091","17313","16813","15731","14838","14675","14297","14799","15225","15679","15663","15868","15812","15446","15409","15262","14787","14566","14111","13690","12929","12385","12008","11577","11151","11520","8532","8620","8845","8733","7358","6936","6601","6063","5827","5494","5235","5037","4478","4330","4025","3783","3626","21134","1462378"
"Vermont","2014","0","6023","6053","6171","6165","6005","6190","6511","6770","6607","6804","6881","7056","6956","7048","7440","7470","7659","7777","9613","11558","11161","10624","9382","7979","7167","6892","7230","7165","7014","7285","7091","7191","7171","7201","7378","6966","6842","6787","6535","6969","6708","6842","7271","8071","8401","8077","7900","8282","8562","9096","9484","9756","9856","10294","10204","10195","10357","10233","10004","9949","9673","9383","9106","8876","8434","8275","8148","8402","5938","6065","5806","6054","4922","4574","4133","3843","3697","3326","3157","3025","2841","2710","2527","2360","2289","14107","626000"
"Vermont","2014","1","3087","3110","3174","3216","3162","3236","3290","3476","3353","3524","3612","3579","3519","3647","3873","3859","3929","3930","4891","5917","5768","5456","4745","4270","3695","3534","3657","3677","3544","3647","3529","3521","3559","3542","3658","3396","3321","3341","3251","3440","3259","3455","3582","3941","4159","3924","3904","4056","4207","4441","4561","4755","4726","4985","5024","5002","5059","4968","4943","4976","4737","4540","4445","4291","4150","4119","4073","4130","2891","2878","2833","2974","2366","2158","1946","1816","1717","1510","1442","1356","1281","1178","1055","932","929","4753","308362"
"Vermont","2014","2","2936","2943","2997","2949","2843","2954","3221","3294","3254","3280","3269","3477","3437","3401","3567","3611","3730","3847","4722","5641","5393","5168","4637","3709","3472","3358","3573","3488","3470","3638","3562","3670","3612","3659","3720","3570","3521","3446","3284","3529","3449","3387","3689","4130","4242","4153","3996","4226","4355","4655","4923","5001","5130","5309","5180","5193","5298","5265","5061","4973","4936","4843","4661","4585","4284","4156","4075","4272","3047","3187","2973","3080","2556","2416","2187","2027","1980","1816","1715","1669","1560","1532","1472","1428","1360","9354","317638"
"Virginia","2014","0","103122","103214","103381","103250","101926","101142","105010","104877","104259","104472","104431","103666","102897","105004","106230","103976","103735","104509","108512","111951","113407","116432","116143","115418","116276","113920","112314","113040","113831","113842","110469","112367","113407","112255","113678","107387","104483","103390","99974","103046","100378","102673","108658","114731","115605","110738","109076","109552","112357","119878","122710","121901","120185","120923","120917","117136","115973","113740","109336","107531","103116","99072","93877","91088","88971","87629","86635","90984","66445","65138","63459","64840","55632","50497","47623","44091","41786","38180","35715","34044","30233","29134","27080","25075","23826","138840","8211651"
"Virginia","2014","1","52683","52936","52742","52940","52199","51445","53420","53715","53434","53319","53259","52672","52175","53559","54361","53291","52954","53188","54748","55900","57089","59468","59076","58233","58492","56949","56145","56541","56752","56383","54383","55109","55803","55411","56104","52570","51141","50174","48623","50690","49061","49463","52789","55900","56154","53804","53054","53006","54777","58238","59588","59276","58796","59081","58761","56749","56176","55017","52608","51549","49134","47302","44761","43120","42264","41535","40984","42911","31215","30388","29574","30104","25666","23019","21648","20068","18736","16850","15412","14607","12928","12084","11157","10025","9380","46080","4004875"
"Virginia","2014","2","50439","50278","50639","50310","49727","49697","51590","51162","50825","51153","51172","50994","50722","51445","51869","50685","50781","51321","53764","56051","56318","56964","57067","57185","57784","56971","56169","56499","57079","57459","56086","57258","57604","56844","57574","54817","53342","53216","51351","52356","51317","53210","55869","58831","59451","56934","56022","56546","57580","61640","63122","62625","61389","61842","62156","60387","59797","58723","56728","55982","53982","51770","49116","47968","46707","46094","45651","48073","35230","34750","33885","34736","29966","27478","25975","24023","23050","21330","20303","19437","17305","17050","15923","15050","14446","92760","4206776"
"Washington","2014","0","88662","89670","89089","89847","89302","89857","91645","90943","88953","88262","87813","86762","85982","88187","89340","88787","89644","89976","86207","84057","86931","89901","96907","103336","104282","101723","99833","98211","99124","100950","98160","100048","100495","99291","99990","93929","91202","90597","87769","89305","85758","85725","89384","96143","98492","93350","89369","87723","88133","93267","96390","97855","97833","99705","100044","97537","97471","97420","94931","94812","92253","89781","85039","82533","79931","77486","76722","79512","58479","57588","55898","55413","47348","42468","39405","36655","34773","31674","29404","27735","25203","23903","22497","21530","20374","128688","7008603"
"Washington","2014","1","45366","45889","45544","45905","45567","45726","46803","46621","45573","45227","44849","44045","43957","45069","45843","45717","46094","45999","44450","42888","44707","46476","49911","52963","53505","52155","51049","50139","50030","50948","49752","50456","50803","49808","50589","47317","45804","45407","44171","45098","43113","42843","44817","48437","49694","47308","44886","43869","44266","46805","48082","48685","48810","49491","49682","48326","48149","48081","46480","46202","44602","43511","41130","39706","38688","37509","36882","38294","28003","27436","26668","26496","22641","20265","18635","17190","16223","14636","13430","12437","11210","10434","9670","9099","8390","45293","3484724"
"Washington","2014","2","43296","43781","43545","43942","43735","44131","44842","44322","43380","43035","42964","42717","42025","43118","43497","43070","43550","43977","41757","41169","42224","43425","46996","50373","50777","49568","48784","48072","49094","50002","48408","49592","49692","49483","49401","46612","45398","45190","43598","44207","42645","42882","44567","47706","48798","46042","44483","43854","43867","46462","48308","49170","49023","50214","50362","49211","49322","49339","48451","48610","47651","46270","43909","42827","41243","39977","39840","41218","30476","30152","29230","28917","24707","22203","20770","19465","18550","17038","15974","15298","13993","13469","12827","12431","11984","83395","3523879"
"West Virginia","2014","0","20347","20610","20689","20568","20271","20347","21271","21222","20994","21037","21135","21208","21215","21562","22243","21775","21845","21808","22484","23237","23840","24540","25234","25775","25237","22920","21535","21031","21112","21037","21060","21844","21999","22250","23647","22402","22480","22121","21463","22656","21804","22626","23949","24842","25003","23557","23286","23401","23888","25519","25870","25804","26076","26796","27509","27490","28314","28181","27301","27792","27093","26773","26278","25767","25482","25427","24510","25481","17984","17926","17204","18076","15789","14668","13699","13251","12775","11550","10876","10444","8911","8483","7984","7598","7241","38735","1849064"
