"stateName","year","sex","0","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","97","98","99","100"
"China",2006,2,8358208,8161801,8036291,8039523,8164551,8380668,8654692,8981430,9329021,9670775,10222326,10671527,10799969,10788183,11046190,11594401,15230642,13197601,12825681,13516027,11396286,10235650,10176908,10372610,12375651,9361391,9676747,9679259,9421099,9661886,10188399,10755046,11649719,12194565,12408893,13296243,13174387,13748966,12474898,11533069,12570791,12217660,12553328,13500211,7858941,5633930,7215287,7200136,9532915,9047164,8626762,9479068,8872384,8287976,8088133,6919901,7376482,6192762,5859419,5597870,5063318,4788138,4524709,4230804,4247822,4137238,3908840,3710072,3750299,3561746,3416365,3167191,3067487,2873873,2480720,2292309,2162907,1804847,1700865,1381742,1201819,1096772,905901,700260,598233,477164,381458,260383,198377,146951,104547,72506,52265,31188,19618,12071,7638,4262,2371,1276,1393
"China",2006,3,7090716,6915252,6804281,6802185,6901185,7075307,7327444,7658745,8015382,8372367,8920314,9385394,9572977,9637185,9948469,10510666,14697141,13114828,11932639,12653698,10657449,9544778,9630591,9922188,11610673,8724467,9120982,9178787,8973106,9202214,9730374,10313193,11217903,11717123,11689017,12405591,12582615,13060897,11713479,10893128,11988590,11668519,12057796,12767066,7595141,5509942,6738729,6648698,8781343,8537820,8235091,8982855,8526881,7998613,7804460,6686534,6899454,5833353,5509655,5277793,4868115,4552216,4255644,3996057,4054562,3931892,3764410,3560972,3589682,3497333,3456288,3287130,3166162,3002145,2645398,2461920,2408202,2085104,1995061,1658544,1499338,1464458,1244444,995376,879733,738718,628656,454170,362481,282245,214156,156137,118690,75916,50896,33761,23340,13988,8231,4745,5786
"China",2000,2,8736719,9039116,9376938,9715093,10265695,10713945,10840474,10826982,11085249,11641845,15304974,13279632,12922079,13632081,11519055,10365909,10316172,10522414,12549582,9517786,9837327,9839060,9577188,9818681,10345975,10913332,11814814,12364481,12581266,13478780,13358512,13946332,12662893,11715603,12775246,12425194,12776616,13752552,8020791,5759712,7382679,7378424,9782153,9299305,8882077,9776610,9169715,8585827,8401523,7210686,7713432,6501519,6178650,5931794,5394966,5133726,4886044,4605939,4667030,4592314,4388244,4217243,4321426,4166137,4063095,3837587,3795447,3640282,3225143,3066454,2984577,2575805,2517700,2128253,1933537,1850268,1610912,1320212,1203462,1038653,912844,688409,583274,483490,387062,303475,249277,170811,124317,89149,66157,43581,28760,18469,12248,7489,4444,2577,1467,791,739
"China",2000,3,7427691,7711849,8054443,8404362,8947426,9409379,9595540,9659121,9971141,10537858,14740382,13161703,11983710,12713825,10718957,9608401,9697972,9994084,11692662,8797875,9197017,9255231,9048609,9278771,9808109,10392089,11301020,11803075,11775377,12497088,12677571,13162953,11809658,10986241,12092303,11771716,12167036,12886912,7673192,5571800,6819394,6736019,8906755,8671077,8374528,9147218,8696058,8171149,7988184,6859058,7094762,6014829,5698084,5476643,5070943,4762909,4475404,4226951,4316847,4216434,4068682,3881926,3950065,3888628,3888053,3747010,3664004,3534662,3176516,3022767,3031922,2700263,2666437,2295651,2157092,2197465,1954582,1642801,1532349,1372312,1263450,995136,872223,751198,634742,518591,445674,325162,250876,193176,156332,110554,77292,53319,38031,24631,15455,9400,5593,3200,3213
"China",2001,2,8451434,8700404,9019187,9363996,9704732,10256287,10705028,10832231,10819439,11078124,11634855,15296281,13272165,12914680,13623833,11506637,10348939,10298361,10503472,12527611,9496188,9812592,9813227,9550971,9791781,10319731,10887661,11787639,12336050,12551764,13449547,13331026,13916743,12634563,11688016,12744877,12394755,12743856,13715565,7996432,5741013,7358677,7352736,9746339,9262930,8845540,9734327,9127154,8542832,8355903,7168142,7663962,6455930,6131367,5882327,5346041,5083037,4833200,4551032,4605339,4524733,4316249,4140247,4234008,4073173,3963367,3733961,3682339,3519948,3106286,2940178,2847367,2443996,2374902,1995073,1800541,1710701,1477840,1200927,1084738,925270,801844,596786,498479,406880,319806,246236,198372,133147,94801,66428,48110,30896,19855,12405,7998,4750,2737,1540,852,835
"China",2001,3,7162358,7371491,7690981,8041490,8393710,8938995,9403244,9590338,9654554,9966853,10533587,14734656,13156518,11978804,12708353,10711856,9599368,9688431,9983886,11680886,8786619,9184124,9241722,9034829,9264514,9793914,10377882,11285755,11787043,11758988,12480823,12661893,13146245,11793999,10971104,12075585,11755084,12149232,12867247,7660157,5561727,6806901,6722741,8888068,8651374,8354127,9123292,8671235,8145618,7960782,6833175,7065271,5987229,5669372,5446499,5040547,4731799,4443371,4193516,4278799,4174805,4023633,3833870,3895733,3829562,3823051,3677985,3589318,3454454,3095765,2936446,2934700,2603002,2558394,2190912,2046367,2070867,1828663,1525020,1410755,1252363,1141722,889149,769731,654010,543758,437047,368995,264117,199632,150380,118889,82020,55867,37500,25998,16349,9952,5868,3383,3632
"China",2002,2,8225870,8416179,8683342,9007691,9354859,9696535,10248213,10697178,10824857,10812582,11071528,11628227,15287793,13264607,12906834,13609762,11488292,10330513,10279001,10482936,12501996,9471244,9786209,9786120,9523904,9765829,10294447,10861361,11759566,12306399,12523602,13421518,13302148,13885641,12604792,11659583,12713457,12362621,12709123,13676188,7971402,5721982,7333131,7325473,9708362,9224845,8807091,9688988,9081397,8496625,8307237,7123025,7611633,6407980,6081824,5830675,5294944,5029872,4777577,4493090,4540253,4453638,4240918,4060233,4143716,3977518,3860850,3627307,3565748,3395925,2984271,2811525,2708936,2312469,2234016,1865027,1671840,1576758,1351209,1088460,972607,819081,701121,514891,423909,339536,261730,197728,156093,102532,71355,48811,34470,21561,13482,8189,5129,2957,1654,902,930
"China",2005,2,8193857,8046548,8047252,8170428,8385940,8660191,8987126,9334772,9676468,10228054,10677303,10805757,10794159,11052830,11607998,15253866,13220763,12849901,13542182,11423037,10263894,10205952,10402554,12408856,9388514,9702689,9705374,9447179,9688941,10213931,10779336,11676537,12223394,12439163,13328788,13207324,13784685,12509269,11566865,12608313,12255404,12594581,13547583,7889477,5657485,7246881,7234154,9580794,9095338,8675018,9534796,8927844,8343537,8146810,6974462,7439754,6250798,5919582,5661013,5126208,4853742,4593207,4301622,4326480,4222033,3997600,3803487,3855046,3672117,3533826,3288011,3197199,3008316,2608854,2422856,2298689,1929817,1830857,1498394,1314188,1210137,1009398,788628,681529,554134,453357,314933,244509,184828,134365,95348,70423,43110,27854,17624,11476,6599,3782,2101,1202,1245
"China",1999,2,9078804,9398688,9729259,10277307,10724238,10849784,10835370,11093044,11649351,15314095,13287238,12929372,13639883,11526070,10377368,10332498,10539785,12569764,9536140,9858662,9863055,9601938,9844495,10372867,10939652,11841142,12391774,12609311,13508964,13386924,13974434,12689804,11741808,12804590,12454530,12807555,13787301,8043573,5777974,7405804,7402395,9815694,9333475,8916926,9816758,9209512,8625883,8443929,7250413,7759715,6544212,6223141,5978521,5441364,5181794,4935947,4657577,4724844,4655589,4455778,4289819,4404395,4254944,4158782,3937143,3903973,3755475,3338797,3187516,3116965,2704099,2658124,2260666,2067158,1991830,1747118,1443465,1327417,1156526,1029350,787416,676310,568939,462781,369107,308804,215793,160365,117572,89304,60284,40811,26914,18344,11539,7047,4209,2467,1372,703,655
"China",1999,3,7773893,8077135,8418415,8959035,9418450,9602091,9664569,9976012,10542511,14746400,13166969,11988554,12719105,10723692,9615005,9706859,10003625,11703772,8807770,9208542,9268169,9062008,9292843,9822946,10406950,11316281,11819015,11791556,12514383,12694255,13179507,11825144,11001183,12108993,11788228,12184361,12905885,7685672,5581823,6831738,6748772,8924701,8689940,8394186,9170079,8719409,8195062,8013802,6883328,7122442,6040794,5725282,5505364,5099990,4792606,4505814,4258435,4352399,4255179,4110618,3926852,4001220,3944632,3949937,3812717,3734901,3610502,3252591,3104088,3123806,2792410,2769002,2395507,2263494,2320461,2078517,1760350,1655402,1495200,1388937,1104977,979899,854828,732503,607665,530946,394383,310215,243868,201763,146072,104692,74134,54342,36212,23400,14668,9002,5314,2810,2888
"China",2010,2,8499084,8518955,8507974,8429225,8307210,8134146,8014190,8020255,8146095,8362224,8636338,8963166,9310729,9652080,10202141,10642646,10755719,10728108,10969159,11505085,15120232,13086150,12707404,13386531,11272559,10118395,10063199,10261388,12256918,9259990,9575608,9582773,9330228,9573158,10096363,10656683,11542810,12080830,12290022,13164831,13038272,13601669,12333796,11395207,12411804,12051827,12370805,13289456,7725292,5530301,7074516,7050993,9324199,8836179,8411046,9223407,8612743,8023809,7806654,6656201,7068073,5907976,5562787,5285866,4752754,4465224,4189346,3886100,3867124,3728941,3483782,3265557,3255664,3045458,2873329,2616516,2485447,2279772,1922640,1731631,1586773,1281090,1164475,909526,758269,657775,510563,368156,291065,214456,158538,99528,69360,46748,30103,18804,12152,6476,3622,1978,2141
"China",2004,3,6855662,6821870,6915386,7086769,7335999,7665327,8021335,8378030,8926048,9391363,9579227,9643851,9955915,10521811,14717735,13137856,11955645,12678188,10680953,9569029,9656049,9948270,11639198,8748903,9144650,9202135,8996637,9226702,9754876,10336514,11242349,11743706,11716910,12436231,12614908,13095931,11746741,10925306,12023869,11702619,12093548,12806982,7621817,5531760,6767894,6680818,8828205,8587474,8286480,9042700,8588016,8060775,7870573,6748589,6969638,5898569,5577660,5350167,4942664,4630270,4337361,4081788,4151370,4036091,3875094,3677307,3720218,3639188,3612903,3453677,3345699,3193024,2834396,2659834,2626094,2297337,2223203,1871286,1714985,1700078,1468178,1195294,1076998,928553,819599,613166,506007,408590,322468,245293,195149,131041,92512,64801,47437,30179,18886,11607,7345,4207,4769
"China",2002,3,6975708,7111394,7353520,7679563,8032055,8386326,8933616,9398532,9586126,9650663,9963031,10529620,14729134,13151340,11973757,12700397,10702182,9589746,9678305,9973164,11667773,8774173,9170956,9228147,9021173,9251229,9780724,10363978,11270752,11771181,11744049,12465977,12646329,13129590,11778310,10956073,12058822,11738032,12130868,12846928,7647178,5551851,6794204,6709225,8868908,8631203,8332982,9097976,8644867,8118524,7931889,6806011,7034449,5958604,5639759,5415476,5009218,4699544,4409887,4158304,4238584,4130826,3976245,3783670,3839350,3768477,3755780,3606327,3511502,3370678,3011585,2846947,2834413,2503106,2448034,2084738,1935183,1945131,1705101,1410885,1294315,1138370,1026899,790536,675775,564815,461577,364623,302137,211940,156772,115403,89029,59852,39675,25886,17426,10631,6273,3583,4003
"China",2004,2,8080220,8058515,8178706,8392296,8665974,8993152,9340965,9682661,10234276,10683478,10811785,10800129,11059110,11615132,15269924,13242142,12872429,13566770,11446509,10288909,10233747,10431552,12441437,9417047,9730102,9731217,9472812,9715328,10241789,10805893,11702615,12251458,12468675,13361166,13240005,13819355,12542505,11599404,12645337,12292566,12634041,13592686,7918435,5680325,7277167,7266194,9626232,9141445,8721669,9588687,8981120,8396602,8202465,7026094,7499532,6305454,5976106,5720238,5185166,4915258,4657496,4368222,4400609,4302109,4081547,3891970,3954478,3777196,3646085,3404023,3322508,3139153,2734499,2551772,2433607,2054708,1961548,1616452,1428540,1326444,1117049,881609,770300,633786,529017,375791,296992,228835,169802,123155,93094,58402,38719,25169,16853,9975,5890,3374,1990,1080,1120
"China",2003,3,6864900,6929114,7095766,7343429,7671202,8025469,8381658,8929462,9394690,9582508,9647165,9959445,10525751,14723568,13145964,11966126,12689677,10691852,9579570,9667740,9961237,11653523,8761541,9157759,9214683,9008449,9238891,9767753,10350237,11255840,11756755,11730499,12451165,12630723,13112811,11762633,10940933,12041578,11720482,12112037,12826707,7634500,5541887,6781291,6695284,8849110,8610099,8310463,9071048,8616996,8090156,7901760,6777758,7002556,5929069,5609230,5383448,4976699,4665806,4374621,4121095,4196099,4084543,3926690,3731488,3780922,3705134,3685842,3531628,3430259,3283411,2924347,2754643,2731400,2401021,2336044,1977931,1824452,1821275,1584763,1300935,1183031,1030282,919428,699517,588090,482776,387917,300867,244419,167846,121366,87201,65570,42906,27650,17517,11439,6765,3866,4362
"China",2003,2,8092331,8191497,8401468,8673105,8999633,9347570,9689303,10240952,10690059,10818099,10806204,11065258,11621740,15279176,13256543,12892952,13589263,11468289,10310493,10258078,10458988,12472638,9444739,9758583,9758155,9497829,9740887,10268541,10834196,11730301,12278192,12496809,13392075,13271814,13852989,12574121,11630264,12680332,12328614,12672228,13635229,7945702,5701771,7306014,7296522,9668473,9184643,8765822,9640360,9032499,8447709,8255998,7075595,7556807,6357813,6030105,5776736,5241386,4973988,4719000,4432106,4471928,4379336,4162626,3977478,4050613,3878966,3755158,3517302,3445631,3268698,2859990,2681664,2570628,2182424,2096035,1738716,1547779,1448645,1231104,981933,867278,721996,610328,442192,357077,280179,211998,157001,121338,77929,52960,35333,24307,14797,8995,5307,3227,1805,980,1018
"Italy",1992,2,289296,281449,283285,283478,283822,278553,283152,291076,297769,304889,313328,321512,331244,351154,370124,383879,408933,433786,449692,458844,455363,456968,453249,459943,460161,465245,475042,479363,472474,451287,440967,430868,421508,409000,396115,393400,391664,385405,376416,369989,369361,375805,381821,394653,403169,397501,366696,317964,331221,329500,336641,357074,370421,366132,351439,328722,327148,330628,324882,317343,316542,322644,317418,301398,295996,288898,279795,269804,262668,251721,240970,225598,195386,116064,107546,119031,140663,152611,145072,136257,117788,97614,85303,73721,62962,53114,44221,36282,29293,23266,18042,13577,9976,7149,4987,3387,2232,1428,888,534,679
"Italy",2012,2,286030,288999,291901,295297,294982,292082,290025,290606,288296,282837,281467,284568,286864,285812,287541,289051,288626,292110,300828,312074,316944,312313,317204,319798,322853,320402,328596,340656,350697,361231,371145,379275,388476,406809,424015,436173,459317,481626,495063,502539,498323,499495,494737,499340,497041,499128,504936,504572,493369,469152,455403,441534,428602,413503,398660,392939,387380,376671,364494,355538,351444,353320,355625,363876,366211,354928,324049,279930,287594,280740,281551,292472,295538,283562,263173,238745,228101,219116,203108,187377,175192,165759,150694,131573,118093,105444,92528,80574,69794,59029,49064,39438,28633,13929,10522,9378,8731,7323,5276,3685,5530
"Italy",1991,3,265721,267436,267416,267461,262376,268074,276077,281346,288690,296142,301962,309743,329514,350558,370732,393436,415063,432181,437690,432881,439848,438105,446520,448807,454976,466142,470511,463016,443527,433792,424407,415828,403969,392916,390578,391584,387414,379229,371335,372872,380072,387386,401001,408867,404313,374146,326149,340823,340719,349319,372262,387137,384698,371854,350859,351260,355520,352021,347692,351102,359721,357581,343658,343540,341594,338506,332830,332136,330208,326577,311912,274045,165760,156336,176271,214300,238821,233668,226235,203587,177060,161859,146777,131893,117309,103156,89569,76689,64589,53348,43288,34518,26915,20483,15189,10954,7672,5209,3428,2173,3091
"Italy",2011,2,288505,291400,294793,294483,291594,289552,290150,287865,282420,280487,282911,285017,283807,285421,286887,286449,289927,298713,310019,314827,310042,314755,317089,319769,316944,324743,336389,346242,356963,367151,375404,384676,403050,420167,432126,455081,477394,491179,499291,495621,497204,492909,497975,495955,498100,504059,504007,493099,469153,455665,442008,429279,414256,399453,393881,388761,378712,366727,357756,354094,356390,358652,367101,370172,359522,328682,284280,292482,285922,287112,298714,302633,291486,271787,247613,237577,229228,213421,198132,186549,177639,162566,142969,129334,116435,103016,90586,79391,67967,57392,46956,34640,17164,13196,11977,11367,9728,7162,5116,3297,4902
"Italy",2011,3,272785,275826,279979,280098,277072,274951,276643,275625,270611,268404,270232,273020,273297,276488,279593,279939,283402,291826,303599,309063,306229,311759,315224,319421,318895,329830,343219,353021,364955,375710,382526,389464,407250,425516,443155,463868,483393,498169,502175,496690,502217,498134,503386,502263,505014,512264,512591,501698,480062,467767,455240,443349,428863,415623,410460,407793,399397,387577,377058,375476,378867,383254,394440,399009,390395,358831,313673,325833,321489,325879,343670,352418,344621,328016,305622,300517,296094,283691,271762,266258,262021,248284,226630,214466,201167,186315,170241,156483,141829,125911,107054,82539,43414,34934,33068,32994,29708,23055,17441,12028,21118
"Italy",1997,3,256326,254267,255425,260970,269520,273069,266800,268592,268575,268601,264209,271871,282254,289211,299283,309950,317484,325528,345124,365417,384398,405748,426029,441776,446216,440943,447829,445962,454158,456559,463227,474830,479314,471913,452487,442425,432317,422694,409792,398080,395319,395696,391053,382734,374677,375722,381823,387873,400668,408107,402950,372853,326104,341094,340464,348069,370059,384286,381292,367740,346690,346954,349556,343796,338120,340204,346853,343033,328343,326917,323613,318586,310631,307618,303457,296464,279261,241640,145560,133992,146386,171278,184127,173527,161531,139436,115704,100061,85187,71223,58535,47313,37444,28969,21852,16058,11486,7973,5364,3493,5179
"Italy",1993,2,286219,289439,281687,283547,283748,284070,278773,283366,291285,297975,306187,315887,324047,333787,353631,372564,386159,410730,434860,449926,458419,454545,455964,452172,458849,459202,464343,474136,478583,472102,451495,441516,431461,421924,409295,396385,393505,391529,385156,376220,369803,369131,375507,381536,394309,402481,396137,365174,317212,330748,329074,336186,356327,369119,364371,349647,327538,326214,329033,322587,314739,313497,318802,313043,296971,291187,283312,273423,262929,255432,244344,233084,217525,188004,111395,102727,113022,132769,143092,135003,125924,108065,88805,76853,65713,55494,46251,37994,30721,24427,18978,14337,10561,7583,5307,3609,2388,1531,953,575,734
"Italy",1992,3,272253,265891,267687,267683,267729,262639,268322,276320,281578,288915,297783,304951,312862,332869,354070,374298,396881,418218,434892,439828,434737,441673,439893,448193,450358,456609,467869,472194,464695,445491,436041,426636,417876,405699,394408,391974,392778,388375,380104,372225,373731,380852,388124,401747,409461,404461,373570,325546,340912,341178,349774,372657,387221,384287,371096,350125,351167,355843,351666,346682,349882,358144,355584,341528,341487,339519,335980,329731,328581,326732,323037,307950,270212,163596,153969,172873,209025,231767,225152,216622,194072,167919,152503,137146,122064,107424,93353,80014,67497,55818,45327,36199,28270,21551,16008,11570,8119,5523,3638,2321,3294
"Italy",2007,2,288903,286891,287535,285313,279954,278111,280036,280912,278215,277439,277144,275982,278952,287429,298693,303561,298796,303472,305460,307368,303344,309712,319614,327466,336377,345273,352953,362513,381826,399728,411953,434822,456694,469847,477608,474465,477633,475709,483582,483998,488215,495939,497244,487243,463889,451483,439228,427823,413938,400026,395265,390792,381407,370636,363162,361266,365579,369081,378596,382899,373099,342235,297598,308741,304165,307010,320950,327070,317171,298356,275178,268298,263705,250487,236925,227488,221501,207816,187904,174822,161981,147737,134137,121690,108250,95289,82022,64317,34289,28260,27398,27772,25553,20345,15778,11092,7353,5057,3379,2193,3276
"Italy",2007,3,272549,270528,272332,271426,266538,264472,265294,265666,263119,262465,263030,262810,266088,274487,286320,291598,288188,292818,294908,297265,294656,303615,315209,323498,334763,346001,354175,363070,382963,402440,420109,440124,458644,472593,476407,472190,480337,479263,487422,488453,492680,500810,501440,490579,469086,457776,446791,436411,423222,410985,406623,404437,396642,386344,377688,378154,383370,388107,399036,403490,394999,363840,319564,334896,332842,338221,356992,366619,359061,342949,322141,320898,320838,312046,302843,300355,300419,290709,271873,263910,253859,241083,226207,214004,200546,185105,164776,133758,74979,63777,63674,67394,64859,54174,44312,33216,23647,17335,12361,8568,14886
"Italy",1991,2,281301,283031,283197,283533,278289,282917,290848,297546,304671,311801,318788,328539,348446,367488,381274,406522,431912,448596,458637,455822,457843,454299,461088,461305,466243,476001,480312,473266,451595,440687,430238,420849,408536,395766,393096,391548,385536,376642,370162,369540,376039,382117,394945,403532,398204,368069,319334,331989,329942,337059,357590,371233,367434,353147,330350,328238,331543,326456,319587,319183,325864,321311,305640,300470,293753,285459,276276,269741,259015,248427,233408,202782,120567,112142,124808,148415,161969,154993,146688,127701,106610,93985,82042,70844,60459,50965,42395,34748,28037,22239,17197,12921,9478,6780,4723,3200,2106,1346,835,500,638
"Italy",2010,3,274862,279027,279168,276159,274058,275778,274789,269803,267631,268341,269788,269794,272832,275902,276320,279799,288156,299922,305273,302103,307219,310307,314059,312995,323600,336853,346507,358587,370056,377570,384698,402445,420653,438143,458451,477658,492643,497287,492695,498871,495126,500787,500043,502884,509866,510117,499590,478354,466360,454071,442487,428272,415073,409884,407258,399444,388628,378284,376438,380081,384638,395480,399814,392003,361464,316314,328554,324520,329152,346998,355851,348478,332713,311343,307183,303359,291510,280153,275519,272844,260299,238889,227357,214609,200105,184046,170564,156288,140496,120893,94297,50395,41161,39549,40104,36757,29077,22447,15816,10548,19264
"Italy",1998,2,273680,272388,270206,271840,278131,286939,290255,282525,284328,284469,285579,281591,287978,297984,305931,315129,324602,332310,341119,359329,376168,387471,409941,432444,446440,454479,450461,452059,448529,455643,456674,462715,473408,478501,472295,451711,441375,430963,420989,408064,394973,391914,389805,383481,374544,367761,366304,371758,377043,389098,397146,391047,360948,313630,326007,323462,329712,348722,360592,355175,339435,316574,312945,313211,304963,295407,291396,293144,284511,266442,257791,247891,236355,224385,214460,201841,189205,173092,145776,84487,75692,80578,91027,94327,85371,76070,62116,48368,39457,31666,24855,19017,14221,10391,7397,5129,3458,2260,1434,880,1165
"Italy",1998,3,257546,256406,254392,255568,261111,269648,273191,266921,268707,268689,269581,265926,273669,284183,291221,301322,311917,319289,327064,346336,366488,385436,406745,426956,442634,447127,441911,448753,446882,455227,457752,464388,475865,480153,472624,453151,442965,432718,423022,410150,398458,395621,395978,391340,382917,374607,375174,381225,387636,400536,407962,402812,372584,325630,340348,339716,347650,369736,383458,380010,366326,345177,345100,347554,341863,336010,337583,343719,339619,325047,323465,319655,314097,305716,302038,297124,289154,271399,233807,140333,128594,139441,162032,172818,161495,148930,127250,104416,89134,74701,61548,49874,39592,30726,23279,17171,12323,8595,5812,3805,5712
"Italy",1999,2,274554,273796,272544,270380,272013,278296,287097,290398,282661,284467,285477,287353,283351,289744,299704,307619,316716,325873,333063,341278,359044,375621,386801,409209,431680,445746,453835,449847,451541,448300,455745,456963,462952,473404,478355,472103,451448,440953,430496,420611,407716,394599,391560,389499,383095,373907,366655,365134,370973,376371,388364,396342,390009,359654,312319,324599,322393,328814,347094,358206,352516,336503,313332,309326,309345,300654,290420,285640,286484,277441,259335,250241,239983,228108,215744,205525,192524,179422,163284,136783,78838,70066,73995,82826,84990,76138,67106,54139,41608,33476,26356,20218,15176,11118,7950,5532,3747,2464,1569,970,1294
"Italy",2012,3,270432,273707,276737,280871,280972,277926,275781,277444,276399,271352,270214,273330,276377,276801,280026,283060,283392,286919,295351,307231,313014,310579,316469,320362,325073,324865,335932,349461,359125,370374,380458,387092,394070,411912,430320,448346,469365,488688,502846,505991,499889,505085,500614,505497,504289,507299,514612,514573,503280,481365,468838,456016,443855,429328,416126,410927,407686,398316,386327,376083,374274,377504,382243,393618,397346,387609,355936,311079,322817,318305,322761,340360,348507,339782,322092,299058,293390,288261,275308,262724,255817,250112,235771,213972,201237,187519,172553,156398,142234,127347,111750,93966,71459,36967,29285,27279,26760,23654,17996,13331,23610
"Italy",1993,3,268919,272413,266126,267935,267935,267975,262873,268550,276537,281791,290309,300585,307864,315999,336157,357416,377542,399858,420790,436923,441562,436451,443347,441470,449645,451874,458228,469447,473756,466498,447584,438126,428559,419503,407090,395714,393100,393679,389179,380918,373022,374457,381534,388816,402305,409596,403899,372854,325595,341310,341584,350157,372750,386801,383501,370263,349931,351428,355473,350632,345479,348383,356177,353375,339481,339410,337024,332896,326255,325099,323205,318912,303505,265819,161057,151185,168920,203102,223549,215798,206689,184203,158409,142720,127163,112030,97474,83654,70681,58585,47666,38114,29836,22800,16980,12305,8664,5912,3906,2497,3570
"Italy",1994,2,277551,286295,289586,281864,283733,283916,284217,278918,283508,291426,298794,308067,317740,325907,335595,355401,374212,387451,411489,434986,449532,457706,453682,455039,451236,457999,458400,463527,473396,478103,472046,451723,441788,431618,421983,409345,396339,393285,391195,384847,375926,369480,368741,375096,381097,393603,401234,394584,364126,316588,330075,328378,335306,354945,367231,362313,347898,326098,324292,326401,319623,311458,309599,314217,308174,291927,285453,276875,266539,255717,247942,236356,224751,209280,180228,106375,97580,106757,124596,133274,124870,115615,98378,80081,68576,57990,48393,39803,32228,25672,19974,15126,11188,8058,5651,3858,2556,1647,1027,621,798
"Italy",2010,2,290891,294279,293964,291080,289050,289663,287397,281976,280058,281904,283312,281909,283359,284707,284225,287689,296469,307848,312713,307858,312418,314568,316979,313767,321187,332431,341857,352385,362766,371299,380697,399151,416308,428172,450931,473050,486831,495295,492266,494415,490535,496088,494533,496969,502994,503083,492469,468793,455605,442209,429698,414871,400140,394640,389670,380045,368720,359958,356307,359090,361785,370239,373464,363424,332991,288424,297044,290816,292441,304639,309127,298516,279434,255811,246477,238829,223376,208299,197360,189262,174348,154370,140658,127637,113868,100961,89356,77411,66174,55019,41333,20846,16299,15050,14546,12693,9543,6966,4593,2849,4446
"Italy",1997,2,272311,270081,271695,277989,286803,290123,282404,284215,284353,284660,280031,286430,296434,304428,313657,323227,331227,340507,359253,376481,388012,410601,433162,447185,455158,451093,452668,449050,455916,456660,462549,473315,478630,472536,451966,441705,431429,421489,408475,395355,392335,390205,383836,374981,368430,367414,372933,377900,389910,398024,391958,361986,314798,327483,324965,330990,349989,362555,357722,342156,319472,316372,317069,308971,299866,296635,299270,291334,273438,265098,255613,244386,232744,223314,210867,198644,182802,154777,90163,81273,87262,99403,103962,95025,85562,70647,55693,46049,37482,30015,23507,17930,13377,9736,6909,4772,3199,2082,1314,804,1054
"Italy",1999,3,258221,257663,256559,254563,255736,261265,269795,273333,267060,268841,269762,271528,267964,275856,286466,293539,303565,313977,321050,328462,347565,367685,386587,407820,427950,443685,448242,442988,449820,448120,456615,459113,465614,476869,481001,473410,453807,443461,433133,423466,410617,398852,395997,396357,391607,382906,374083,374584,381060,387628,400512,407923,402575,372059,324974,339647,339423,347558,369095,382250,378617,364785,343394,343186,345685,339843,333544,334633,340387,336316,321802,319702,315347,309320,300392,295969,290058,281240,262803,225461,134846,122762,132267,152448,161189,149257,136259,115153,93321,78455,64814,52674,41938,32665,24835,18412,13269,9292,6316,4159,6324
"Italy",2000,2,277387,274745,274017,272783,270613,272236,278508,287292,290583,282849,285885,287716,289583,285588,291930,301867,309648,318342,326850,333301,340994,358446,374884,385998,408388,430959,445074,453200,449351,451436,448624,456289,457458,463174,473468,478343,471949,451103,440570,430214,420345,407418,394349,391386,389218,382493,372711,365511,364524,370519,375916,387854,395515,388761,358257,311215,323933,321997,327700,345178,355887,349787,333329,310047,305897,305359,295904,284970,279426,279728,270411,252117,242633,231989,219711,207144,196439,182989,169642,153588,127931,73227,64608,67628,74968,76158,67509,58810,46849,35533,28068,21626,16286,11988,8602,6018,4093,2708,1737,1078,1455
"Italy",2000,3,260854,258407,257876,256788,254789,255945,261463,269985,273517,267241,270351,272220,274113,270739,278748,289400,296367,306160,316185,322802,330035,349097,369166,387961,409109,429325,445130,449637,444388,451458,449942,458396,460726,466946,478016,482064,474294,454501,444073,433783,424131,411201,399430,396592,396800,391690,382334,373550,374613,381278,387861,400727,407856,402090,371347,324447,339647,339677,347187,368104,381007,377137,362982,341625,341550,343865,337522,330785,331553,337393,333276,318419,315756,310919,304311,294761,289354,282530,272634,253757,216784,129070,116904,124961,142736,149521,137108,123837,103407,82603,68495,55841,44625,34887,26645,19840,14387,10127,6919,4585,7074
"Italy",1994,3,260521,269009,272563,266295,268106,268107,268138,263035,268704,276687,282675,292367,302710,310156,318409,338610,359804,379734,401763,422289,438167,442792,437659,444489,442508,450714,453026,459353,470547,475006,467977,449066,439495,429716,420469,407993,396496,393712,394204,389698,381421,373474,374866,381943,389136,402297,409065,403116,372611,325747,341418,341677,350061,372226,385933,382502,369663,349782,350826,354263,349256,343894,346426,353878,351058,337209,336774,333852,329316,322568,321285,318782,313982,298137,260595,157805,147630,164153,195970,214300,205903,196097,173643,148193,132307,116717,101684,87393,73959,61428,50110,40158,31488,24131,18025,13103,9256,6339,4205,2698,3882
